'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodBackPay','FGetPeriodBackPay(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodBackPay'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodAllowance','FGetPeriodAllowance(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodAllowance'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodBonus','FGetPeriodBonus(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodBonus'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodDeduction','FGetPeriodDeduction(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodDeduction'
'Pay Period Summary','PayPd_PdSumm','PayPeriodRecord','PeriodReimbursement','FGetPeriodReimbursement(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodReimbursement'
'Pay Period Summary','PayPd_Bal','PayPeriodRecord','PeriodTotalGrossWage','FGetPeriodTotalGrossWage(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodTotalGrossWage'
'Pay Period Summary','PayPd_Bal','PayPeriodRecord','PeriodGrossWage','FGetPeriodGrossWage(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodGrossWage'
'Pay Period Summary','PayPd_Bal','PayPeriodRecord','PeriodNetWage','FGetPeriodNetWage(PayPeriodRecord.EmployeeSysId,PayPeriodRecord.PayRecYear,PayPeriodRecord.PayRecPeriod)','PeriodNetWage'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','SDFWage','PeriodPolicySummary.SDFWage','SDFWage'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','ContriSDF','PeriodPolicySummary.ContriSDF','ContriSDF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','ContriFWL','PeriodPolicySummary.ContriFWL','ContriFWL'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','TotalCDAC','PeriodPolicySummary.TotalCDAC','TotalCDAC'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','TotalSINDA','PeriodPolicySummary.TotalSINDA','TotalSINDA'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','TotalEUCF','PeriodPolicySummary.TotalEUCF','TotalEUCF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','TotalComm','PeriodPolicySummary.TotalComm','TotalComm'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','TotalMOSQ','PeriodPolicySummary.TotalMOSQ','TotalMOSQ'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','TotalYMF','PeriodPolicySummary.TotalYMF','TotalYMF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','PrevOrdinaryWage','PeriodPolicySummary.PrevOrdinaryWage','PrevOrdinaryWage'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','CurOrdinaryWage','PeriodPolicySummary.CurOrdinaryWage','CurOrdinaryWage'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','PrevAdditionalWage','PeriodPolicySummary.PrevAdditionalWage','PrevAdditionalWage'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','CurAdditionalWage','PeriodPolicySummary.CurAdditionalWage','CurAdditionalWage'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','ContriOrdEECPF','PeriodPolicySummary.ContriOrdEECPF','ContriOrdEECPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','ContriOrdERCPF','PeriodPolicySummary.ContriOrdERCPF','ContriOrdERCPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','ContriAddEECPF','PeriodPolicySummary.ContriAddEECPF','ContriAddEECPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','ContriAddERCPF','PeriodPolicySummary.ContriAddERCPF','ContriAddERCPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','VolOrdEECPF','PeriodPolicySummary.VolOrdEECPF','VolOrdEECPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','VolOrdERCPF','PeriodPolicySummary.VolOrdERCPF','VolOrdERCPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','VolAddEECPF','PeriodPolicySummary.VolAddEECPF','VolAddEECPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','VolAddERCPF','PeriodPolicySummary.VolAddERCPF','VolAddERCPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','CPFStatus','PeriodPolicySummary.CPFStatus','CPFStatus'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','CPFClass','PeriodPolicySummary.CPFClass','CPFClass'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','CPFWage','PeriodPolicySummary.CPFWage','CPFWage'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','TotalContriEECPF','PeriodPolicySummary.TotalContriEECPF','TotalContriEECPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','TotalContriERCPF','PeriodPolicySummary.TotalContriERCPF','TotalContriERCPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','OverseasEECPF','PeriodPolicySummary.OverseasEECPF','OverseasEECPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','OverseasERCPF','PeriodPolicySummary.OverseasERCPF','OverseasERCPF'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','MAWContriOption','PeriodPolicySummary.MAWContriOption','MAWContriOption'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','MAWContriLimit','PeriodPolicySummary.MAWContriLimit','MAWContriLimit'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','MAWContriPrevAddWage','PeriodPolicySummary.MAWContriPrevAddWage','MAWContriPrevAddWage'
'Pay Period Summary','PayPd_ContriTax','PeriodPolicySummary','MAWContriCurAddWage','PeriodPolicySummary.MAWContriCurAddWage','MAWContriCurAddWage'
'Leave Year Summary','Lve Summ_PoHistPd12','LvePeriodBalRpt','HisBranchId','LvePeriodBalRpt.HisBranchId','HisBranchId'
'Leave Year Summary','Lve Summ_PoHistPd12','LvePeriodBalRpt','HisDepartmentId','LvePeriodBalRpt.HisDepartmentId','HisDepartmentId'
'Leave Year Summary','Lve Summ_PoHistPd12','LvePeriodBalRpt','HisSectionId','LvePeriodBalRpt.HisSectionId','HisSectionId'
'Leave Year Summary','Lve Summ_PoHistPd12','LvePeriodBalRpt','HisCategoryId','LvePeriodBalRpt.HisCategoryId','HisCategoryId'
'Leave Year Summary','Lve Summ_PoHistPd12','LvePeriodBalRpt','HisPositionId','LvePeriodBalRpt.HisPositionId','HisPositionId'
'Leave Year Summary','Lve Summ_PoHistPd12','Employee','HireDate','Employee.HireDate','HireDate'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycStartDate','LeaveCycleRpt.CycStartDate','CycStartDate'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycEndDate','LeaveCycleRpt.CycEndDate','CycEndDate'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycEntEarned','LeaveCycleRpt.CycEntEarned','CycEntEarned'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycEntAdjEarned','LeaveCycleRpt.CycEntAdjEarned','CycEntAdjEarned'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycBFEarned','LeaveCycleRpt.CycBFEarned','CycBFEarned'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycBFForfeit','LeaveCycleRpt.CycBFForfeit','CycBFForfeit'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycTotalEnt','LeaveCycleRpt.CycTotalEnt','CycTotalEnt'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycDayTaken','LeaveCycleRpt.CycDayTaken','CycDayTaken'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycBalance','LeaveCycleRpt.CycBalance','CycBalance'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','CycCrossCycTaken','LeaveCycleRpt.CycCrossCycTaken','CycCrossCycTaken'
'Leave Year Summary','LveSumm_YrSumm','LeaveCycleRpt','LeaveActualBalance','(LeaveCycleRpt.CycBalance-LeaveCycleRpt.CycCrossCycTaken)','LeaveActualBalance'
'Leave Period Summary','LveSumm_PoHist','LvePeriodBalRpt','HisBranchId','LvePeriodBalRpt.HisBranchId','HisBranchId'
'Leave Period Summary','LveSumm_PoHist','LvePeriodBalRpt','HisDepartmentId','LvePeriodBalRpt.HisDepartmentId','HisDepartmentId'
'Leave Period Summary','LveSumm_PoHist','LvePeriodBalRpt','HisSectionId','LvePeriodBalRpt.HisSectionId','HisSectionId'
'Leave Period Summary','LveSumm_PoHist','LvePeriodBalRpt','HisCategoryId','LvePeriodBalRpt.HisCategoryId','HisCategoryId'
'Leave Period Summary','LveSumm_PoHist','LvePeriodBalRpt','HisPositionId','LvePeriodBalRpt.HisPositionId','HisPositionId'
'Leave Period Summary','LveSumm_PoHist','Employee','HireDate','Employee.HireDate','HireDate'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','PeriodStartDate','LvePeriodBalRpt.PeriodStartDate','PeriodStartDate'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','PeriodEndDate','LvePeriodBalRpt.PeriodEndDate','PeriodEndDate'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','PerEntEarned','LvePeriodBalRpt.PerEntEarned','PerEntEarned'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','PerEntAdjEarned','LvePeriodBalRpt.PerEntAdjEarned','PerEntAdjEarned'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','PerBFEarned','LvePeriodBalRpt.PerBFEarned','PerBFEarned'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','PerBFForfeit','LvePeriodBalRpt.PerBFForfeit','PerBFForfeit'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','PerTotalEnt','LvePeriodBalRpt.PerTotalEnt','PerTotalEnt'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','PerDayTaken','LvePeriodBalRpt.PerDayTaken','PerDayTaken'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','YTDEntEarned','LvePeriodBalRpt.YTDEntEarned','YTDEntEarned'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','YTDEntAdjEarned','LvePeriodBalRpt.YTDEntAdjEarned','YTDEntAdjEarned'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','YTDBFEarned','LvePeriodBalRpt.YTDBFEarned','YTDBFEarned'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','YTDBFForfeit','LvePeriodBalRpt.YTDBFForfeit','YTDBFForfeit'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','YTDTotalEnt','LvePeriodBalRpt.YTDTotalEnt','YTDTotalEnt'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','YTDDayTaken','LvePeriodBalRpt.YTDDayTaken','YTDDayTaken'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','YTDBalance','LvePeriodBalRpt.YTDBalance','YTDBalance'
'Leave Period Summary','LveSumm_PdSumm','LvePeriodBalRpt','YTDActualBalance','(LvePeriodBalRpt.YTDBalance-FGetCrossCycTaken(LvePeriodBalRpt.EmployeeSysID,LvePeriodBalRpt.LeaveTypeId,LvePeriodBalRpt.LveYearRpt) )','YTDActualBalance'
